release_date,region,issue,epiweek,lag,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b
2020-10-02,hhs10,202039,201841,102,962,11,5,1.6632,1.14345,0.519751
2020-10-02,hhs2,202039,201841,102,2280,11,2,0.570175,0.482456,0.0877193
2020-10-02,hhs3,202039,201841,102,1244,4,3,0.562701,0.321543,0.241158
2020-10-02,hhs4,202039,201841,102,4018,148,48,4.87805,3.68342,1.19462
2020-10-02,hhs5,202039,201841,102,3613,14,6,0.553557,0.38749,0.166067
2020-10-02,hhs6,202039,201841,102,2187,17,16,1.50892,0.777321,0.731596
2020-10-02,hhs7,202039,201841,102,1011,0,0,0.0,0.0,0.0
2020-10-02,hhs8,202039,201841,102,1051,7,0,0.666032,0.666032,0.0
2020-10-02,hhs9,202039,201841,102,698,9,1,1.43266,1.2894,0.143266
2020-10-02,hi,202039,201841,102,104,4,0,3.85,3.85,0.0
2020-10-02,ia,202039,201841,102,192,0,0,0.0,0.0,0.0
2020-10-02,id,202039,201841,102,30,1,0,3.33,3.33,0.0
2020-10-02,il,202039,201841,102,203,0,1,0.49,0.0,0.49
2020-10-02,in,202039,201841,102,180,1,0,0.56,0.56,0.0
2020-10-02,ks,202039,201841,102,53,0,0,0.0,0.0,0.0
2020-10-02,ky,202039,201841,102,384,0,0,0.0,0.0,0.0
2020-10-02,la,202039,201841,102,250,2,1,1.2,0.8,0.4
2020-10-02,ma,202039,201841,102,443,0,0,0.0,0.0,0.0
2020-10-02,md,202039,201841,102,143,1,1,1.4,0.7,0.7
2020-10-02,me,202039,201841,102,35,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201841,102,757,6,1,0.92,0.79,0.13
2020-10-02,mn,202039,201841,102,409,1,0,0.24,0.24,0.0
2020-10-02,mo,202039,201841,102,658,0,0,0.0,0.0,0.0
2020-10-02,ms,202039,201841,102,57,0,0,0.0,0.0,0.0
2020-10-02,mt,202039,201841,102,100,1,0,1.0,1.0,0.0
2020-10-02,nat,202039,201841,102,18035,223,83,1.6967,1.23648,0.460216
2020-10-02,nc,202039,201841,102,288,2,2,1.39,0.69,0.69
2020-10-02,nd,202039,201841,102,82,0,0,0.0,0.0,0.0
2020-10-02,ne,202039,201841,102,108,0,0,0.0,0.0,0.0
2020-10-02,nm,202039,201841,102,270,0,0,0.0,0.0,0.0
2020-10-02,oh,202039,201841,102,1214,6,4,0.82,0.49,0.33
2020-10-02,ok,202039,201841,102,229,1,1,0.87,0.44,0.44
2020-10-02,or,202039,201841,102,235,2,0,0.85,0.85,0.0
2020-10-02,pa,202039,201841,102,230,2,1,1.3,0.87,0.43
2020-10-02,sc,202039,201841,102,300,2,0,0.67,0.67,0.0
2020-10-02,sd,202039,201841,102,86,1,0,1.16,1.16,0.0
2020-10-02,tn,202039,201841,102,82,0,2,2.44,0.0,2.44
2020-10-02,tx,202039,201841,102,1303,12,14,2.0,0.92,1.07
2020-10-02,ut,202039,201841,102,375,3,0,0.8,0.8,0.0
2020-10-02,va,202039,201841,102,265,0,0,0.0,0.0,0.0
2020-10-02,vt,202039,201841,102,47,1,0,2.13,2.13,0.0
2020-10-02,wa,202039,201841,102,694,8,5,1.87,1.15,0.72
2020-10-02,wi,202039,201841,102,850,0,0,0.0,0.0,0.0
2020-10-02,wv,202039,201841,102,457,1,0,0.22,0.22,0.0
2020-10-02,al,202039,201842,101,569,6,1,1.23,1.05,0.18
2020-10-02,ar,202039,201842,101,120,2,2,3.33,1.67,1.67
2020-10-02,az,202039,201842,101,210,0,3,1.43,0.0,1.43
2020-10-02,ca,202039,201842,101,457,5,2,1.53,1.09,0.44
2020-10-02,co,202039,201842,101,440,3,0,0.68,0.68,0.0
2020-10-02,ct,202039,201842,101,443,0,0,0.0,0.0,0.0
2020-10-02,de,202039,201842,101,156,6,0,3.85,3.85,0.0
2020-10-02,ga,202039,201842,101,769,5,7,1.56,0.65,0.91
2020-10-02,hhs1,202039,201842,101,1110,2,0,0.18018,0.18018,0.0
2020-10-02,hhs10,202039,201842,101,1046,6,3,0.860421,0.573614,0.286807
2020-10-02,hhs2,202039,201842,101,2394,7,0,0.292398,0.292398,0.0
2020-10-02,hhs3,202039,201842,101,1315,10,2,0.912548,0.760456,0.152091
2020-10-02,hhs4,202039,201842,101,4795,246,57,6.31908,5.13034,1.18874
2020-10-02,hhs5,202039,201842,101,4064,10,5,0.369094,0.246063,0.123031
2020-10-02,hhs6,202039,201842,101,2403,19,19,1.58136,0.790678,0.790678
2020-10-02,hhs7,202039,201842,101,1144,3,0,0.262238,0.262238,0.0
2020-10-02,hhs8,202039,201842,101,1173,4,0,0.341006,0.341006,0.0
2020-10-02,hhs9,202039,201842,101,777,5,5,1.287,0.643501,0.643501
2020-10-02,hi,202039,201842,101,92,0,0,0.0,0.0,0.0
2020-10-02,ia,202039,201842,101,233,0,0,0.0,0.0,0.0
2020-10-02,id,202039,201842,101,46,1,0,2.17,2.17,0.0
2020-10-02,il,202039,201842,101,216,0,0,0.0,0.0,0.0
2020-10-02,in,202039,201842,101,154,0,0,0.0,0.0,0.0
2020-10-02,ks,202039,201842,101,72,0,0,0.0,0.0,0.0
2020-10-02,ky,202039,201842,101,383,1,1,0.52,0.26,0.26
2020-10-02,la,202039,201842,101,271,5,2,2.58,1.85,0.74
2020-10-02,ma,202039,201842,101,494,1,0,0.2,0.2,0.0
2020-10-02,md,202039,201842,101,163,1,0,0.61,0.61,0.0
2020-10-02,me,202039,201842,101,48,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201842,101,858,2,0,0.23,0.23,0.0
2020-10-02,mn,202039,201842,101,337,3,1,1.19,0.89,0.3
2020-10-02,mo,202039,201842,101,736,3,0,0.41,0.41,0.0
2020-10-02,ms,202039,201842,101,56,0,1,1.79,0.0,1.79
2020-10-02,mt,202039,201842,101,120,0,0,0.0,0.0,0.0
2020-10-02,nat,202039,201842,101,20221,312,91,1.99298,1.54295,0.450027
2020-10-02,nc,202039,201842,101,346,4,1,1.45,1.16,0.29
2020-10-02,nd,202039,201842,101,116,1,0,0.86,0.86,0.0
2020-10-02,ne,202039,201842,101,103,0,0,0.0,0.0,0.0
2020-10-02,nm,202039,201842,101,262,0,0,0.0,0.0,0.0
2020-10-02,nv,202039,201842,101,18,0,0,0.0,0.0,0.0
2020-10-02,oh,202039,201842,101,1629,3,4,0.43,0.18,0.25
2020-10-02,ok,202039,201842,101,265,0,0,0.0,0.0,0.0
2020-10-02,or,202039,201842,101,291,3,0,1.03,1.03,0.0
2020-10-02,pa,202039,201842,101,268,1,0,0.37,0.37,0.0
2020-10-02,sc,202039,201842,101,282,2,0,0.71,0.71,0.0
2020-10-02,sd,202039,201842,101,98,0,0,0.0,0.0,0.0
2020-10-02,tn,202039,201842,101,120,0,1,0.83,0.0,0.83
2020-10-02,tx,202039,201842,101,1485,12,15,1.82,0.81,1.01
2020-10-02,ut,202039,201842,101,399,0,0,0.0,0.0,0.0
2020-10-02,va,202039,201842,101,284,1,0,0.35,0.35,0.0
2020-10-02,vt,202039,201842,101,81,0,0,0.0,0.0,0.0
2020-10-02,wa,202039,201842,101,703,2,3,0.71,0.28,0.43
2020-10-02,wi,202039,201842,101,870,2,0,0.23,0.23,0.0
2020-10-02,wv,202039,201842,101,444,1,2,0.68,0.23,0.45
2020-10-02,al,202039,201843,100,451,6,4,2.22,1.33,0.89
2020-10-02,ar,202039,201843,100,146,2,0,1.37,1.37,0.0
2020-10-02,az,202039,201843,100,238,0,0,0.0,0.0,0.0
2020-10-02,ca,202039,201843,100,431,3,0,0.7,0.7,0.0
2020-10-02,co,202039,201843,100,485,1,1,0.41,0.21,0.21
2020-10-02,ct,202039,201843,100,483,2,2,0.83,0.41,0.41
2020-10-02,de,202039,201843,100,192,4,0,2.08,2.08,0.0
2020-10-02,ga,202039,201843,100,955,13,9,2.3,1.36,0.94
2020-10-02,hhs1,202039,201843,100,1152,12,4,1.38889,1.04167,0.347222
2020-10-02,hhs10,202039,201843,100,1084,6,3,0.830258,0.553506,0.276753
2020-10-02,hhs2,202039,201843,100,2511,11,3,0.557547,0.438072,0.119474
2020-10-02,hhs3,202039,201843,100,1518,7,1,0.527009,0.461133,0.0658762
2020-10-02,hhs4,202039,201843,100,5054,251,67,6.29205,4.96636,1.32568
2020-10-02,hhs5,202039,201843,100,4288,21,8,0.676306,0.489739,0.186567
2020-10-02,hhs6,202039,201843,100,2560,21,14,1.36719,0.820313,0.546875
2020-10-02,hhs7,202039,201843,100,1205,3,0,0.248963,0.248963,0.0
2020-10-02,hhs8,202039,201843,100,1273,4,1,0.392773,0.314218,0.0785546
2020-10-02,hhs9,202039,201843,100,812,4,0,0.492611,0.492611,0.0
2020-10-02,hi,202039,201843,100,124,1,0,0.81,0.81,0.0
2020-10-02,ia,202039,201843,100,268,1,0,0.37,0.37,0.0
2020-10-02,id,202039,201843,100,43,0,0,0.0,0.0,0.0
2020-10-02,il,202039,201843,100,250,0,2,0.8,0.0,0.8
2020-10-02,in,202039,201843,100,206,1,0,0.49,0.49,0.0
2020-10-02,ks,202039,201843,100,73,0,0,0.0,0.0,0.0
2020-10-02,ky,202039,201843,100,415,0,0,0.0,0.0,0.0
2020-10-02,la,202039,201843,100,380,6,3,2.37,1.58,0.79
2020-10-02,ma,202039,201843,100,545,10,1,2.02,1.83,0.18
2020-10-02,md,202039,201843,100,229,1,0,0.44,0.44,0.0
2020-10-02,me,202039,201843,100,35,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201843,100,890,1,2,0.34,0.11,0.22
2020-10-02,mn,202039,201843,100,364,1,0,0.27,0.27,0.0
2020-10-02,mo,202039,201843,100,748,2,0,0.27,0.27,0.0
2020-10-02,ms,202039,201843,100,85,0,0,0.0,0.0,0.0
2020-10-02,mt,202039,201843,100,119,0,0,0.0,0.0,0.0
2020-10-02,nat,202039,201843,100,21457,340,101,2.05527,1.58456,0.470709
2020-10-02,nc,202039,201843,100,364,0,1,0.27,0.0,0.27
2020-10-02,nd,202039,201843,100,117,2,0,1.71,1.71,0.0
2020-10-02,ne,202039,201843,100,116,0,0,0.0,0.0,0.0
2020-10-02,nm,202039,201843,100,138,0,0,0.0,0.0,0.0
2020-10-02,nv,202039,201843,100,19,0,0,0.0,0.0,0.0
2020-10-02,oh,202039,201843,100,1640,10,3,0.79,0.61,0.18
2020-10-02,ok,202039,201843,100,263,1,0,0.38,0.38,0.0
2020-10-02,or,202039,201843,100,339,3,1,1.18,0.88,0.29
2020-10-02,pa,202039,201843,100,334,0,0,0.0,0.0,0.0
2020-10-02,sc,202039,201843,100,337,0,0,0.0,0.0,0.0
2020-10-02,sd,202039,201843,100,87,0,0,0.0,0.0,0.0
2020-10-02,tn,202039,201843,100,110,0,2,1.82,0.0,1.82
2020-10-02,tx,202039,201843,100,1633,12,11,1.41,0.73,0.67
2020-10-02,ut,202039,201843,100,465,1,0,0.22,0.22,0.0
2020-10-02,va,202039,201843,100,327,1,0,0.31,0.31,0.0
2020-10-02,vt,202039,201843,100,61,0,1,1.64,0.0,1.64
2020-10-02,wa,202039,201843,100,696,3,2,0.72,0.43,0.29
2020-10-02,wi,202039,201843,100,938,8,1,0.96,0.85,0.11
2020-10-02,wv,202039,201843,100,436,1,1,0.46,0.23,0.23
2020-10-02,al,202039,201844,99,535,5,1,1.12,0.93,0.19
2020-10-02,ar,202039,201844,99,298,6,5,3.69,2.01,1.68
2020-10-02,az,202039,201844,99,240,2,1,1.25,0.83,0.42
2020-10-02,ca,202039,201844,99,549,11,1,2.19,2.0,0.18
2020-10-02,co,202039,201844,99,498,1,0,0.2,0.2,0.0
2020-10-02,ct,202039,201844,99,535,2,3,0.93,0.37,0.56
2020-10-02,de,202039,201844,99,182,1,0,0.55,0.55,0.0
2020-10-02,ga,202039,201844,99,1140,23,8,2.72,2.02,0.7
2020-10-02,hhs1,202039,201844,99,1279,19,5,1.87647,1.48554,0.39093
2020-10-02,hhs10,202039,201844,99,946,8,2,1.05708,0.845666,0.211416
2020-10-02,hhs2,202039,201844,99,2438,12,2,0.574241,0.492207,0.0820345
2020-10-02,hhs3,202039,201844,99,1589,2,1,0.188798,0.125865,0.0629327
2020-10-02,hhs4,202039,201844,99,5306,257,50,5.7859,4.84357,0.942329
2020-10-02,hhs5,202039,201844,99,4408,36,6,0.952813,0.816697,0.136116
2020-10-02,hhs6,202039,201844,99,3074,34,26,1.95185,1.10605,0.845804
2020-10-02,hhs7,202039,201844,99,1238,0,0,0.0,0.0,0.0
2020-10-02,hhs8,202039,201844,99,1310,8,4,0.916031,0.610687,0.305344
2020-10-02,hhs9,202039,201844,99,908,14,3,1.87225,1.54185,0.330396
2020-10-02,hi,202039,201844,99,99,0,1,1.01,0.0,1.01
2020-10-02,ia,202039,201844,99,240,0,0,0.0,0.0,0.0
2020-10-02,id,202039,201844,99,33,0,0,0.0,0.0,0.0
2020-10-02,il,202039,201844,99,253,4,1,1.98,1.58,0.4
2020-10-02,in,202039,201844,99,209,1,0,0.48,0.48,0.0
2020-10-02,ks,202039,201844,99,86,0,0,0.0,0.0,0.0
2020-10-02,ky,202039,201844,99,450,0,0,0.0,0.0,0.0
2020-10-02,la,202039,201844,99,359,2,1,0.84,0.56,0.28
2020-10-02,ma,202039,201844,99,562,16,0,2.85,2.85,0.0
2020-10-02,md,202039,201844,99,213,0,1,0.47,0.0,0.47
2020-10-02,me,202039,201844,99,45,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201844,99,831,2,0,0.24,0.24,0.0
2020-10-02,mn,202039,201844,99,311,1,0,0.32,0.32,0.0
2020-10-02,mo,202039,201844,99,761,0,0,0.0,0.0,0.0
2020-10-02,ms,202039,201844,99,74,0,1,1.35,0.0,1.35
2020-10-02,mt,202039,201844,99,115,0,1,0.87,0.0,0.87
2020-10-02,nat,202039,201844,99,22496,390,99,2.17372,1.73364,0.440078
2020-10-02,nc,202039,201844,99,393,0,2,0.51,0.0,0.51
2020-10-02,nd,202039,201844,99,119,6,2,6.72,5.04,1.68
2020-10-02,ne,202039,201844,99,151,0,0,0.0,0.0,0.0
2020-10-02,nm,202039,201844,99,343,1,0,0.29,0.29,0.0
2020-10-02,nv,202039,201844,99,20,1,0,5.0,5.0,0.0
2020-10-02,oh,202039,201844,99,1801,22,5,1.5,1.22,0.28
2020-10-02,ok,202039,201844,99,253,4,0,1.58,1.58,0.0
2020-10-02,or,202039,201844,99,175,3,0,1.71,1.71,0.0
2020-10-02,pa,202039,201844,99,362,0,0,0.0,0.0,0.0
2020-10-02,sc,202039,201844,99,351,1,2,0.85,0.28,0.57
2020-10-02,sd,202039,201844,99,90,0,0,0.0,0.0,0.0
2020-10-02,tn,202039,201844,99,112,0,1,0.89,0.0,0.89
2020-10-02,tx,202039,201844,99,1821,21,20,2.25,1.15,1.1
2020-10-02,ut,202039,201844,99,488,1,1,0.41,0.2,0.2
2020-10-02,va,202039,201844,99,312,0,0,0.0,0.0,0.0
2020-10-02,vt,202039,201844,99,92,0,1,1.09,0.0,1.09
2020-10-02,wa,202039,201844,99,731,5,2,0.96,0.68,0.27
2020-10-02,wi,202039,201844,99,1003,6,0,0.6,0.6,0.0
2020-10-02,wv,202039,201844,99,520,1,0,0.19,0.19,0.0
2020-10-02,al,202039,201845,98,583,6,3,1.54,1.03,0.51
2020-10-02,ar,202039,201845,98,309,4,6,3.24,1.29,1.94
2020-10-02,az,202039,201845,98,261,2,2,1.53,0.77,0.77
2020-10-02,ca,202039,201845,98,601,12,0,2.0,2.0,0.0
2020-10-02,co,202039,201845,98,507,2,0,0.39,0.39,0.0
2020-10-02,ct,202039,201845,98,591,4,0,0.68,0.68,0.0
2020-10-02,de,202039,201845,98,181,1,0,0.55,0.55,0.0
2020-10-02,ga,202039,201845,98,1137,15,5,1.76,1.32,0.44
2020-10-02,hhs1,202039,201845,98,1268,25,0,1.97161,1.97161,0.0
2020-10-02,hhs10,202039,201845,98,1223,8,4,0.981194,0.654129,0.327065
2020-10-02,hhs2,202039,201845,98,2456,25,1,1.05863,1.01792,0.0407166
2020-10-02,hhs3,202039,201845,98,1620,4,4,0.493827,0.246914,0.246914
2020-10-02,hhs4,202039,201845,98,5566,367,61,7.68954,6.5936,1.09594
2020-10-02,hhs5,202039,201845,98,4564,49,10,1.29273,1.07362,0.219106
2020-10-02,hhs6,202039,201845,98,3229,36,15,1.57944,1.1149,0.46454
2020-10-02,hhs7,202039,201845,98,1306,6,0,0.459418,0.459418,0.0
2020-10-02,hhs8,202039,201845,98,1358,12,1,0.95729,0.883652,0.0736377
2020-10-02,hhs9,202039,201845,98,973,14,2,1.6444,1.43885,0.20555
2020-10-02,hi,202039,201845,98,88,0,0,0.0,0.0,0.0
2020-10-02,ia,202039,201845,98,234,0,0,0.0,0.0,0.0
2020-10-02,id,202039,201845,98,44,0,0,0.0,0.0,0.0
2020-10-02,il,202039,201845,98,292,1,0,0.34,0.34,0.0
2020-10-02,in,202039,201845,98,223,1,0,0.45,0.45,0.0
2020-10-02,ks,202039,201845,98,81,1,0,1.23,1.23,0.0
2020-10-02,ky,202039,201845,98,483,2,0,0.41,0.41,0.0
2020-10-02,la,202039,201845,98,397,5,0,1.26,1.26,0.0
2020-10-02,ma,202039,201845,98,528,21,0,3.98,3.98,0.0
2020-10-02,md,202039,201845,98,190,1,3,2.11,0.53,1.58
2020-10-02,me,202039,201845,98,46,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201845,98,836,3,3,0.72,0.36,0.36
2020-10-02,mn,202039,201845,98,378,4,0,1.06,1.06,0.0
2020-10-02,mo,202039,201845,98,883,4,0,0.45,0.45,0.0
2020-10-02,ms,202039,201845,98,67,0,0,0.0,0.0,0.0
2020-10-02,mt,202039,201845,98,119,1,0,0.84,0.84,0.0
2020-10-02,nat,202039,201845,98,23563,546,98,2.7331,2.31719,0.415906
2020-10-02,nc,202039,201845,98,407,1,1,0.49,0.25,0.25
2020-10-02,nd,202039,201845,98,145,3,0,2.07,2.07,0.0
2020-10-02,ne,202039,201845,98,108,1,0,0.93,0.93,0.0
2020-10-02,nm,202039,201845,98,228,2,0,0.88,0.88,0.0
2020-10-02,nv,202039,201845,98,23,0,0,0.0,0.0,0.0
2020-10-02,oh,202039,201845,98,1942,35,7,2.16,1.8,0.36
2020-10-02,ok,202039,201845,98,281,2,0,0.71,0.71,0.0
2020-10-02,or,202039,201845,98,385,4,0,1.04,1.04,0.0
2020-10-02,pa,202039,201845,98,372,2,0,0.54,0.54,0.0
2020-10-02,sc,202039,201845,98,363,1,0,0.28,0.28,0.0
2020-10-02,sd,202039,201845,98,106,2,0,1.89,1.89,0.0
2020-10-02,tn,202039,201845,98,127,1,2,2.36,0.79,1.57
2020-10-02,tx,202039,201845,98,2014,23,9,1.59,1.14,0.45
2020-10-02,ut,202039,201845,98,478,4,1,1.05,0.84,0.21
2020-10-02,va,202039,201845,98,364,0,1,0.27,0.0,0.27
2020-10-02,vt,202039,201845,98,68,0,0,0.0,0.0,0.0
2020-10-02,wa,202039,201845,98,787,4,4,1.02,0.51,0.51
2020-10-02,wi,202039,201845,98,893,5,0,0.56,0.56,0.0
2020-10-02,wv,202039,201845,98,513,0,0,0.0,0.0,0.0
2020-10-02,al,202039,201846,97,588,7,4,1.87,1.19,0.68
2020-10-02,ar,202039,201846,97,222,3,2,2.25,1.35,0.9
2020-10-02,az,202039,201846,97,245,1,0,0.41,0.41,0.0
2020-10-02,ca,202039,201846,97,612,13,0,2.12,2.12,0.0
2020-10-02,co,202039,201846,97,480,9,0,1.88,1.88,0.0
2020-10-02,ct,202039,201846,97,490,3,1,0.82,0.61,0.2
2020-10-02,de,202039,201846,97,194,3,0,1.55,1.55,0.0
2020-10-02,ga,202039,201846,97,1274,50,9,4.63,3.92,0.71
2020-10-02,hhs1,202039,201846,97,1234,14,4,1.45867,1.13452,0.324149
2020-10-02,hhs10,202039,201846,97,1191,13,4,1.42737,1.09152,0.335852
2020-10-02,hhs2,202039,201846,97,2492,32,1,1.32424,1.28411,0.0401284
2020-10-02,hhs3,202039,201846,97,1704,9,2,0.64554,0.528169,0.117371
2020-10-02,hhs4,202039,201846,97,5833,418,60,8.19475,7.16612,1.02863
2020-10-02,hhs5,202039,201846,97,4900,81,12,1.89796,1.65306,0.244898
2020-10-02,hhs6,202039,201846,97,3348,37,22,1.76225,1.10514,0.657109
2020-10-02,hhs7,202039,201846,97,1460,23,0,1.57534,1.57534,0.0
2020-10-02,hhs8,202039,201846,97,1362,23,1,1.76211,1.68869,0.0734214
2020-10-02,hhs9,202039,201846,97,995,18,0,1.80905,1.80905,0.0
2020-10-02,hi,202039,201846,97,114,2,0,1.75,1.75,0.0
2020-10-02,ia,202039,201846,97,265,0,0,0.0,0.0,0.0
2020-10-02,id,202039,201846,97,56,2,1,5.36,3.57,1.79
2020-10-02,il,202039,201846,97,298,3,3,2.01,1.01,1.01
2020-10-02,in,202039,201846,97,243,2,2,1.65,0.82,0.82
2020-10-02,ks,202039,201846,97,67,1,0,1.49,1.49,0.0
2020-10-02,ky,202039,201846,97,546,3,0,0.55,0.55,0.0
2020-10-02,la,202039,201846,97,322,5,1,1.86,1.55,0.31
2020-10-02,ma,202039,201846,97,575,10,0,1.74,1.74,0.0
2020-10-02,md,202039,201846,97,172,1,0,0.58,0.58,0.0
2020-10-02,me,202039,201846,97,55,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201846,97,951,7,2,0.95,0.74,0.21
2020-10-02,mn,202039,201846,97,434,3,0,0.69,0.69,0.0
2020-10-02,mo,202039,201846,97,997,21,0,2.11,2.11,0.0
2020-10-02,ms,202039,201846,97,62,0,0,0.0,0.0,0.0
2020-10-02,mt,202039,201846,97,134,0,0,0.0,0.0,0.0
2020-10-02,nat,202039,201846,97,24519,668,106,3.15674,2.72442,0.432318
2020-10-02,nc,202039,201846,97,426,2,1,0.7,0.47,0.23
2020-10-02,nd,202039,201846,97,133,11,0,8.27,8.27,0.0
2020-10-02,ne,202039,201846,97,131,1,0,0.76,0.76,0.0
2020-10-02,nm,202039,201846,97,341,1,0,0.29,0.29,0.0
2020-10-02,nv,202039,201846,97,24,2,0,8.33,8.33,0.0
2020-10-02,oh,202039,201846,97,2081,62,5,3.22,2.98,0.24
2020-10-02,ok,202039,201846,97,327,6,1,2.14,1.83,0.31
2020-10-02,or,202039,201846,97,383,6,1,1.83,1.57,0.26
2020-10-02,pa,202039,201846,97,359,0,0,0.0,0.0,0.0
2020-10-02,sc,202039,201846,97,356,3,1,1.12,0.84,0.28
2020-10-02,sd,202039,201846,97,77,0,0,0.0,0.0,0.0
2020-10-02,tn,202039,201846,97,106,0,2,1.89,0.0,1.89
2020-10-02,tx,202039,201846,97,2136,22,18,1.87,1.03,0.84
2020-10-02,ut,202039,201846,97,537,3,1,0.74,0.56,0.19
2020-10-02,va,202039,201846,97,370,2,0,0.54,0.54,0.0
2020-10-02,vt,202039,201846,97,89,0,3,3.37,0.0,3.37
2020-10-02,wa,202039,201846,97,748,5,2,0.94,0.67,0.27
2020-10-02,wi,202039,201846,97,893,4,0,0.45,0.45,0.0
2020-10-02,wv,202039,201846,97,609,3,2,0.82,0.49,0.33
2020-10-02,al,202039,201847,96,520,7,1,1.54,1.35,0.19
2020-10-02,ar,202039,201847,96,257,6,2,3.11,2.33,0.78
2020-10-02,az,202039,201847,96,231,1,0,0.43,0.43,0.0
2020-10-02,ca,202039,201847,96,647,35,1,5.56,5.41,0.15
2020-10-02,co,202039,201847,96,496,11,0,2.22,2.22,0.0
2020-10-02,ct,202039,201847,96,523,6,0,1.15,1.15,0.0
2020-10-02,de,202039,201847,96,231,15,0,6.49,6.49,0.0
2020-10-02,ga,202039,201847,96,1366,61,7,4.98,4.47,0.51
2020-10-02,hhs1,202039,201847,96,1256,24,0,1.91083,1.91083,0.0
2020-10-02,hhs10,202039,201847,96,1317,27,1,2.12604,2.05011,0.0759301
2020-10-02,hhs2,202039,201847,96,2563,40,4,1.71674,1.56067,0.156067
2020-10-02,hhs3,202039,201847,96,1708,26,1,1.5808,1.52225,0.058548
2020-10-02,hhs4,202039,201847,96,5930,497,40,9.05565,8.38111,0.674536
2020-10-02,hhs5,202039,201847,96,4725,87,8,2.01058,1.84127,0.169312
2020-10-02,hhs6,202039,201847,96,3576,98,18,3.24385,2.74049,0.503356
2020-10-02,hhs7,202039,201847,96,1336,35,0,2.61976,2.61976,0.0
2020-10-02,hhs8,202039,201847,96,1372,25,3,2.04082,1.82216,0.218659
2020-10-02,hhs9,202039,201847,96,989,38,1,3.94338,3.84226,0.101112
2020-10-02,hi,202039,201847,96,96,1,0,1.04,1.04,0.0
2020-10-02,ia,202039,201847,96,239,2,0,0.84,0.84,0.0
2020-10-02,id,202039,201847,96,74,1,0,1.35,1.35,0.0
2020-10-02,il,202039,201847,96,237,4,1,2.11,1.69,0.42
2020-10-02,in,202039,201847,96,255,6,0,2.35,2.35,0.0
2020-10-02,ks,202039,201847,96,57,0,0,0.0,0.0,0.0
2020-10-02,ky,202039,201847,96,497,1,0,0.2,0.2,0.0
2020-10-02,la,202039,201847,96,360,10,1,3.06,2.78,0.28
2020-10-02,ma,202039,201847,96,543,15,0,2.76,2.76,0.0
2020-10-02,md,202039,201847,96,212,3,1,1.89,1.42,0.47
2020-10-02,me,202039,201847,96,40,0,0,0.0,0.0,0.0
2020-10-02,mi,202039,201847,96,952,18,2,2.1,1.89,0.21
2020-10-02,mn,202039,201847,96,366,1,0,0.27,0.27,0.0
2020-10-02,mo,202039,201847,96,918,32,0,3.49,3.49,0.0
2020-10-02,ms,202039,201847,96,76,0,1,1.32,0.0,1.32
2020-10-02,mt,202039,201847,96,120,0,0,0.0,0.0,0.0
2020-10-02,nat,202039,201847,96,24772,897,76,3.92782,3.62102,0.306798
2020-10-02,nc,202039,201847,96,486,3,3,1.23,0.62,0.62
2020-10-02,nd,202039,201847,96,166,7,0,4.22,4.22,0.0
2020-10-02,ne,202039,201847,96,122,1,0,0.82,0.82,0.0
2020-10-02,nm,202039,201847,96,261,1,0,0.38,0.38,0.0
2020-10-02,nv,202039,201847,96,15,1,0,6.67,6.67,0.0
2020-10-02,oh,202039,201847,96,1928,54,5,3.06,2.8,0.26
2020-10-02,ok,202039,201847,96,347,4,0,1.15,1.15,0.0
2020-10-02,or,202039,201847,96,435,12,0,2.76,2.76,0.0
2020-10-02,pa,202039,201847,96,377,3,0,0.8,0.8,0.0
2020-10-02,sc,202039,201847,96,374,3,0,0.8,0.8,0.0
2020-10-02,sd,202039,201847,96,82,0,0,0.0,0.0,0.0
2020-10-02,tn,202039,201847,96,118,2,3,4.24,1.69,2.54
2020-10-02,tx,202039,201847,96,2351,77,15,3.91,3.28,0.64
2020-10-02,ut,202039,201847,96,507,7,3,1.97,1.38,0.59
2020-10-02,va,202039,201847,96,338,1,0,0.3,0.3,0.0
2020-10-02,vt,202039,201847,96,99,1,0,1.01,1.01,0.0
2020-10-02,wa,202039,201847,96,800,14,1,1.88,1.75,0.13
2020-10-02,wi,202039,201847,96,987,4,0,0.41,0.41,0.0
2020-10-02,wv,202039,201847,96,550,4,0,0.73,0.73,0.0
2020-10-02,al,202039,201848,95,570,5,1,1.05,0.88,0.18
2020-10-02,ar,202039,201848,95,266,2,1,1.13,0.75,0.38
2020-10-02,az,202039,201848,95,268,4,3,2.61,1.49,1.12
2020-10-02,ca,202039,201848,95,846,64,0,7.57,7.57,0.0
2020-10-02,co,202039,201848,95,605,29,0,4.79,4.79,0.0
2020-10-02,ct,202039,201848,95,602,6,1,1.16,1.0,0.17
2020-10-02,de,202039,201848,95,252,9,0,3.57,3.57,0.0
2020-10-02,ga,202039,201848,95,1452,84,14,6.75,5.79,0.96
2020-10-02,hhs1,202039,201848,95,1551,39,3,2.70793,2.51451,0.193424
