Estado,year_week,temperature_2m_mean,apparent_temperature_mean
Delaware,202115,27.653572,32.165752
Delaware,202116,27.625893,32.01714
Delaware,202117,27.275297,31.771112
Delaware,202118,26.83512,30.706484
Delaware,202119,27.59762,31.89788
Delaware,202120,27.40625,31.269142
Delaware,202121,27.007143,31.43051
Delaware,202122,26.417261,30.510624
Delaware,202123,26.682737,30.403938
Delaware,202124,26.608332,29.632607
Delaware,202125,26.231548,29.48972
Delaware,202126,26.309227,28.984856
Delaware,202127,26.307737,28.590132
Delaware,202128,26.266666,27.57806
Delaware,202129,25.933035,27.392227
Delaware,202130,25.904764,27.689346
Delaware,202131,25.843155,27.826057
Delaware,202132,25.839582,27.571436
Delaware,202133,25.879166,27.970215
Delaware,202134,25.768154,28.222385
Delaware,202135,25.538095,27.66009
Delaware,202136,25.850296,28.973763
Delaware,202137,25.69107,28.827639
Delaware,202138,25.858631,29.377459
Delaware,202139,25.866966,29.642706
Delaware,202140,26.181845,29.92442
Delaware,202141,26.415773,30.214502
Delaware,202142,26.051489,29.610327
Delaware,202143,25.987799,29.464006
Delaware,202144,26.513096,30.368149
Delaware,202145,26.168154,30.177496
Delaware,202146,26.956549,31.064997
Delaware,202147,27.011013,31.037477
Delaware,202148,27.046427,31.003887
Delaware,202149,27.28482,31.162525
Delaware,202150,27.207142,31.544708
Delaware,202151,27.430355,31.632687
Delaware,202152,27.416668,31.416693
Delaware,202200,26.888542,30.519442
Delaware,202201,27.230358,31.149755
Delaware,202202,27.597618,31.080236
Delaware,202203,27.827381,32.181
Delaware,202204,27.770239,31.952343
Delaware,202205,27.284225,31.367428
Delaware,202206,27.16101,31.09759
Delaware,202207,27.086012,30.54644
Delaware,202208,27.090475,30.828907
Delaware,202209,27.50744,31.089893
Delaware,202210,27.655357,32.049202
Delaware,202211,27.146727,31.23614
Delaware,202212,27.49524,32.03931
Delaware,202213,27.426191,31.603638
Delaware,202214,28.060415,32.181816
Delaware,202215,27.13125,30.632597
Delaware,202216,27.733929,31.677553
Delaware,202217,27.429169,31.707907
Delaware,202218,27.724998,31.96375
Delaware,202219,27.46369,31.482628
Delaware,202220,27.370832,30.40195
Delaware,202221,26.727976,29.703703
Delaware,202222,26.228275,29.680445
Delaware,202223,26.334822,29.600073
Delaware,202224,26.934822,28.57984
Delaware,202225,25.641073,28.55227
Delaware,202226,26.365774,28.43642
Delaware,202227,26.059822,27.648539
Delaware,202228,25.583332,26.583313
Delaware,202229,25.35982,26.348932
Delaware,202230,25.584822,27.053595
Delaware,202231,25.448809,26.288565
Delaware,202232,25.146727,26.269701
Delaware,202233,25.089882,26.893375
Delaware,202234,25.447023,27.074759
Delaware,202235,25.146727,27.615217
Delaware,202236,24.918154,26.763025
Delaware,202237,25.211609,27.227772
Delaware,202238,25.072323,27.81643
Delaware,202239,25.401787,27.998713
Delaware,202240,25.484226,29.17615
Delaware,202241,25.925596,29.134703
Delaware,202242,25.873213,29.550596
Delaware,202243,26.336607,30.352577
Delaware,202244,26.4625,30.447792
Delaware,202245,26.265476,29.981022
Delaware,202246,25.948214,29.578478
Delaware,202247,26.215773,30.212929
Delaware,202248,25.95238,29.67562
Delaware,202249,26.694345,30.87174
Delaware,202250,26.323214,30.219059
Delaware,202251,26.887499,30.894289
Delaware,202252,27.743402,32.17485
Delaware,202300,27.695837,32.144566
Delaware,202301,27.939287,31.717333
Delaware,202302,27.460417,31.43046
Delaware,202303,27.160418,30.855265
Delaware,202304,26.685417,30.325974
Delaware,202305,27.429464,31.58692
Delaware,202306,27.913988,32.20377
Delaware,202307,27.813095,32.350197
Delaware,202308,28.018154,31.957136
Delaware,202309,27.67857,31.906544
Delaware,202310,27.517857,31.657484
Delaware,202311,28.052975,31.472132
Delaware,202312,27.504465,30.672636
Delaware,202313,27.916965,32.188885
Delaware,202314,27.943453,32.23241
Delaware,202315,28.052975,32.53723
Delaware,202316,28.075594,32.176
Delaware,202317,27.489586,31.379585
Delaware,202318,27.941666,31.953114
Delaware,202319,28.008034,32.746227
Delaware,202320,27.280357,31.25064
Delaware,202321,27.392263,31.700167
Delaware,202322,26.675,30.265991
Delaware,202323,26.49643,29.694641
Delaware,202324,27.327677,29.501041
Delaware,202325,26.569643,28.07201
Delaware,202326,26.152975,27.756643
Delaware,202327,26.207144,28.491114
Delaware,202328,25.954166,28.521103
Delaware,202329,26.069643,27.86342
Delaware,202330,25.873808,28.336401
Delaware,202331,25.690475,27.658895
Delaware,202332,25.640476,27.18863
Delaware,202333,25.663393,27.905523
Delaware,202334,25.697916,28.256836
Delaware,202335,25.637499,27.903812
Delaware,202336,25.731548,28.45442
Delaware,202337,25.832144,28.123411
Delaware,202338,25.747322,29.17214
Delaware,202339,26.222023,29.813725
Delaware,202340,26.259226,28.767561
Delaware,202341,26.260416,30.123257
Delaware,202342,26.46131,30.092852
Delaware,202343,26.487799,30.338947
Delaware,202344,26.895237,31.336342
Delaware,202345,26.48869,30.539576
Delaware,202346,26.911903,31.34074
Delaware,202347,26.953571,30.86941
Delaware,202348,27.166668,31.545935
Delaware,202349,27.583334,31.901976
Delaware,202350,27.873512,32.35433
Delaware,202351,28.302084,32.233383
Delaware,202352,27.767857,32.318684
Delaware,202401,27.415773,31.69398
Delaware,202402,27.232143,31.232645
Delaware,202403,27.50625,31.705124
Delaware,202404,27.766666,32.053757
Delaware,202405,28.31369,32.842518
Delaware,202406,29.00238,33.921734
Delaware,202407,28.12857,32.248146
Delaware,202408,28.337202,32.338882
Delaware,202409,28.036905,32.26905
Delaware,202410,28.568455,33.24966
Delaware,202411,28.627977,33.711
Delaware,202412,28.3875,32.682045
Delaware,202413,28.809225,33.573376
Delaware,202414,28.749403,33.435913
Delaware,202415,28.605953,33.527077
Delaware,202416,29.06369,33.97578
Delaware,202417,28.491667,33.05114
Delaware,202418,28.819345,33.440865
Delaware,202419,28.006845,32.558945
Delaware,202420,27.35744,31.81491
Delaware,202421,27.372917,31.400324
Delaware,202422,27.579464,31.250942
Delaware,202423,27.056547,30.299517
Delaware,202424,27.164286,29.378561
Delaware,202425,26.820833,29.052902
Delaware,202426,26.519047,28.684242
Delaware,202427,26.081846,28.15658
Delaware,202428,25.718452,27.067253
Delaware,202429,25.519941,26.826769
Delaware,202430,25.359524,27.270422
Delaware,202431,25.213987,26.40747
Delaware,202432,25.14375,27.000296
Delaware,202433,25.202084,26.556812
Delaware,202434,25.43482,26.992407
Delaware,202435,25.167559,26.569399
Delaware,202436,25.386011,27.357008
Delaware,202437,25.447023,27.46147
Delaware,202438,25.679464,28.147211
Delaware,202439,25.74107,28.47486
Delaware,202440,25.608929,28.16525
Delaware,202441,26.027382,29.168634
Delaware,202442,25.969343,29.15811
Delaware,202443,26.536903,30.077284
Delaware,202444,26.192858,29.954597
Delaware,202445,26.542559,30.437548
Delaware,202446,26.69107,30.630098
Delaware,202447,27.074703,31.152256
Delaware,202448,27.25863,31.296814
Delaware,202449,26.568157,30.71911
Delaware,202450,27.1125,31.079327
Delaware,202451,27.581547,32.26226
Delaware,202452,27.679167,31.960457
Delaware,202453,27.98646,32.383568
Delaware,202500,27.799583,32.078773
Delaware,202501,27.805357,31.950176
Delaware,202502,27.769644,31.593431
Delaware,202503,27.463095,30.978235
Delaware,202504,27.528646,31.719837
Florida,201000,26.055555,30.16212
Florida,201001,26.369047,30.26885
Florida,201002,26.77381,30.83572
Florida,201003,27.13006,31.559616
Florida,201004,27.170536,31.720512
Florida,201005,27.728868,32.339897
Florida,201006,27.224703,31.5048
Florida,201007,27.624702,32.437775
Florida,201008,27.824701,32.17847
Florida,201009,27.438988,31.877604
Florida,201010,27.66548,32.17471
Florida,201011,27.567558,32.380074
Florida,201012,28.246132,33.345898
Florida,201013,27.922619,32.925575
Florida,201014,27.792858,32.815056
Florida,201015,27.814585,32.84769
Florida,201016,27.865177,32.37761
Florida,201017,27.359226,31.607735
Florida,201018,27.297916,31.930923
Florida,201019,27.274704,31.527925
Florida,201020,27.85149,30.432854
Florida,201021,27.30625,29.775633
Florida,201022,27.344345,29.72745
Florida,201023,26.71131,29.355732
Florida,201024,26.407143,28.140848
Florida,201025,25.53125,26.754473
Florida,201026,25.600595,27.053102
Florida,201027,25.005655,25.658344
Florida,201028,24.317558,24.940285
Florida,201029,24.432442,25.600466
Florida,201030,24.483334,25.198858
Florida,201031,24.59494,25.785242
Florida,201032,24.823513,26.366364
Florida,201033,25.096727,26.639925
Florida,201034,25.029167,26.531046
Florida,201035,24.70119,25.953142
Florida,201036,25.105358,26.769653
Florida,201037,25.416666,27.343521
Florida,201038,25.471725,27.156193
Florida,201039,25.750893,28.3319
Florida,201040,26.04405,28.881746
Florida,201041,25.870834,28.820791
Florida,201042,25.715479,28.437988
Florida,201043,26.149107,28.72102
Florida,201044,25.962797,29.721718
Florida,201045,26.007738,29.546932
Florida,201046,26.113691,29.485052
Florida,201047,25.880356,29.307898
Florida,201048,26.44375,30.100101
Florida,201049,25.891966,29.358408
Florida,201050,26.52262,30.216885
Florida,201051,26.346725,30.083488
Florida,201052,25.792086,29.716436
Florida,201100,26.265625,30.559814
Florida,201101,26.470833,30.63275
Florida,201102,26.88125,31.108637
Florida,201103,26.874702,31.120966
Florida,201104,26.100595,29.79295
Florida,201105,26.470535,30.598139
Florida,201106,27.420832,31.534466
Florida,201107,27.224403,31.568228
Florida,201108,26.785715,30.77689
Florida,201109,27.117262,31.542257
Florida,201110,27.15387,31.740486
Florida,201111,27.182142,31.238869
Florida,201112,27.511608,31.859407
Florida,201113,27.680954,32.17076
Florida,201114,27.564285,32.08574
Florida,201115,27.34375,32.024277
Florida,201116,26.876192,31.037546
Florida,201117,27.139584,31.322226
Florida,201118,27.168749,31.233168
Florida,201119,27.142857,31.072344
Florida,201120,26.413095,30.255215
Florida,201121,26.920534,29.267673
Florida,201122,26.784225,28.473476
Florida,201123,25.999107,27.636503
Florida,201124,25.78363,27.291924
Florida,201125,24.87143,26.090153
Florida,201126,24.334524,25.49715
Florida,201127,23.805952,24.61283
Florida,201128,24.414286,25.92965
Florida,201129,24.563095,26.244612
Florida,201130,24.403868,25.284496
Florida,201131,24.421726,25.816128
Florida,201132,24.504166,25.680693
Florida,201133,24.130358,25.034708
Florida,201134,24.499405,25.646547
Florida,201135,24.526487,26.221241
Florida,201136,24.883036,26.829073
Florida,201137,24.883036,26.577923
Florida,201138,24.963692,27.037474
Florida,201139,25.234226,27.688562
Florida,201140,25.770834,28.146654
Florida,201141,25.863394,27.996294
Florida,201142,25.824108,28.417267
Florida,201143,25.299702,28.079563
Florida,201144,25.630953,28.689562
Florida,201145,25.87857,29.104671
Florida,201146,26.05625,29.404528
Florida,201147,25.619345,28.563734
Florida,201148,26.09851,29.178986
Florida,201149,25.78512,28.513893
Florida,201150,25.93393,29.488089
Florida,201151,26.06845,29.807903
Florida,201152,25.782639,29.093145
Florida,201200,26.14583,30.18531
Florida,201201,26.189285,30.13022
Florida,201202,26.223215,30.27777
Florida,201203,26.245834,29.627077
Florida,201204,26.39375,29.71326
Florida,201205,25.854763,29.466496
Florida,201206,26.242262,29.526726
Florida,201207,26.476786,29.95115
Florida,201208,26.37381,30.310644
Florida,201209,26.647026,30.731613
Florida,201210,26.949404,31.305044
Florida,201211,27.243155,31.644796
Florida,201212,27.036907,31.405445
Florida,201213,27.03274,30.89319
Florida,201214,26.763391,31.079685
Florida,201215,26.611607,30.54167
Florida,201216,26.493452,31.002254
Florida,201217,26.456549,30.620241
Florida,201218,26.552979,30.453445
Florida,201219,26.866964,29.882856
Florida,201220,26.300299,29.318993
Florida,201221,26.261904,29.418787
Florida,201222,26.434525,28.962027
Florida,201223,25.975597,28.201385
Florida,201224,25.967558,27.434147
Florida,201225,25.934523,27.61645
Florida,201226,25.37768,26.760487
Florida,201227,25.036608,25.593065
Florida,201228,24.003273,24.921225
Florida,201229,25.065178,25.97401
Florida,201230,24.422026,25.144241
Florida,201231,24.805952,25.391565
Florida,201232,24.61637,25.55907
Florida,201233,24.15625,24.805023
Florida,201234,24.20893,25.028534
Florida,201235,24.35774,25.729612
Florida,201236,24.505653,25.791702
Florida,201237,24.966967,26.820784
Florida,201238,25.248215,27.030079
Florida,201239,25.3625,27.582264
Florida,201240,25.403275,28.01324
Florida,201241,25.6625,27.749569
Florida,201242,25.720535,28.365982
Florida,201243,25.726488,28.429882
Florida,201244,25.912498,29.023779
Florida,201245,25.765476,28.713963
Florida,201246,26.07232,29.76101
Florida,201247,26.098808,30.024385
Florida,201248,26.01488,29.316246
Florida,201249,26.172323,29.670671
Florida,201250,26.244942,30.101692
Florida,201251,26.304167,30.397455
Florida,201252,26.150892,30.11255
Florida,201253,26.695831,31.18316
Florida,201300,26.847569,30.791273
Florida,201301,27.027382,31.555485
Florida,201302,27.261904,31.929117
Florida,201303,26.797915,31.01807
Florida,201304,27.557442,32.133297
Florida,201305,27.039581,31.22289
Florida,201306,26.969643,30.940964
Florida,201307,26.866964,31.049973
Florida,201308,27.273214,31.843735
Florida,201309,27.534822,32.174305
Florida,201310,27.424704,32.042397
Florida,201311,27.502975,31.718407
Florida,201312,27.657442,32.056316
Florida,201313,26.965773,31.677116
Florida,201314,27.146427,31.584835
Florida,201315,27.161608,31.069021
Florida,201316,26.996132,31.262161
Florida,201317,26.998215,31.26496
Florida,201318,26.74018,30.185087
Florida,201319,26.643454,29.681477
Florida,201320,26.888987,29.631908
Florida,201321,26.499107,28.040707
Florida,201322,26.1125,28.13686
Florida,201323,25.822918,27.283121
Florida,201324,25.333334,26.361115
Florida,201325,25.090178,26.176374
Florida,201326,25.261011,26.296753
Florida,201327,24.777382,26.088167
Florida,201328,23.87738,24.489008
Florida,201329,22.72857,23.229805
Florida,201330,22.903572,24.178823
Florida,201331,23.41488,23.921816
Florida,201332,23.702976,24.585732
Florida,201333,24.19018,25.417185
Florida,201334,24.56369,26.184278
Florida,201335,24.543451,25.782925
Florida,201336,24.56875,25.839762
Florida,201337,24.569046,25.86265
Florida,201338,24.404762,25.532515
Florida,201339,24.859821,26.518986
Florida,201340,25.244047,27.64277
Florida,201341,25.28988,27.60635
Florida,201342,25.217855,27.924751
Florida,201343,25.199406,27.78459
Florida,201344,25.504463,28.600262
Florida,201345,25.688692,28.24176
Florida,201346,25.61369,28.756071
Florida,201347,25.885416,28.974445
Florida,201348,25.985119,29.580702
Florida,201349,25.789583,29.011606
Florida,201350,26.435118,29.690346
Florida,201351,26.532143,30.478462
Florida,201352,25.709373,29.283195
Florida,201400,26.06,29.85466
Florida,201401,25.698214,29.249273
Florida,201402,26.111609,29.909365
Florida,201403,26.08869,30.047737
Florida,201404,26.435417,30.399801
Florida,201405,26.948511,31.12937
Florida,201406,26.340775,30.404638
Florida,201407,26.591072,31.039795
Florida,201408,26.634226,30.674616
Florida,201409,26.804762,30.899075
Florida,201410,27.194643,31.41124
Florida,201411,27.231548,31.6282
Florida,201412,27.228271,31.326468
Florida,201413,27.420536,31.9948
Florida,201414,26.714882,31.161934
Florida,201415,27.486012,32.120003
Florida,201416,27.131548,31.329813
Florida,201417,27.225296,31.441698
Florida,201418,26.828867,30.374279
Florida,201419,26.984823,31.156008
Florida,201420,26.503868,30.263039
Florida,201421,26.543156,29.150291
Florida,201422,26.539286,28.357197
Florida,201423,26.137798,27.371202
Florida,201424,25.664286,26.896263
Florida,201425,25.329165,26.426662
Florida,201426,24.883036,25.884033
Florida,201427,24.431845,25.419119
Florida,201428,24.503273,25.256895
Florida,201429,24.693453,25.449501
Florida,201430,23.881845,24.857939
Florida,201431,23.640179,24.304312
Florida,201432,23.67143,24.25102
Florida,201433,24.382143,25.82341
Florida,201434,24.79643,26.16415
Florida,201435,24.484524,25.976376
Florida,201436,24.623215,26.31673
Florida,201437,24.90387,26.806116
Florida,201438,25.157143,27.356047
Florida,201439,25.186012,27.237394
Florida,201440,25.549404,27.87514
Florida,201441,25.472322,27.485933
Florida,201442,25.391666,27.52795
Florida,201443,25.578571,28.043684
